date,suffer,treatdiff,country,auth,pure,math,cared,unfair,betray,trad,disgust,cruel,rights,loyal,chaos,god,free,restrict,decide,account,merits,punish,reward,viol,killed,harmed,age,gender,edu,polviews,polviews_full,not_loyal,respect_authority,indecent,compassio,gov_fair,proud_country,authority_children,disgust_noharm,good_bad,hurt_animal,justice,loyal_family,men_women,unnatural,kill_human,inherit,team_player,soldier_disobey,chastity,wave,cov_affect,cov_others_worry,cov_worry,cov_quarantine,cov_contag,version,id
2020-04-28,NA,NA,NA,3,3,NA,NA,NA,NA,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,Female,mid,liberal,Liberal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,NA,NA,NA,NA,NA,5,208
2020-04-28,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,Male,mid,conservative,Slightly conservative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,NA,NA,NA,NA,NA,5,168
2020-04-29,NA,NA,NA,2,1,NA,NA,NA,NA,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,Male,high,liberal,Slightly liberal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,2,2,2,3,3,5,292
2020-04-29,3,2,NA,4,2,NA,3,1,3,0,0,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,Female,high,conservative,Extremely conservative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,3,4,2,1,1,6,214
2020-04-29,1,3,NA,0,0,NA,1,4,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,Female,high,conservative,Conservative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,2,5,1,1,1,6,319
2020-04-29,3,5,NA,2,0,NA,2,4,2,0,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,Male,mid,liberal,Extremely liberal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,3,2,3,3,2,6,288
2020-04-29,NA,NA,3,5,4,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,Female,mid,liberal,Liberal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,4,2,4,3,1,4,197
2020-04-29,5,NA,NA,0,NA,NA,NA,5,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,Male,mid,liberal,Liberal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,NA,NA,NA,NA,NA,4,15
2020-04-29,4,4,NA,2,3,NA,3,3,2,2,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,Female,high,conservative,Slightly conservative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,4,1,5,1,1,6,63
2020-04-29,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,Male,high,conservative,Slightly conservative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,2,3,1,1,1,9,224
2020-04-29,NA,NA,4,4,3,NA,NA,NA,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,Female,high,liberal,Liberal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,4,5,3,3,3,3,273
2020-04-29,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,Male,mid,moderate,Moderate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,4,1,4,1,1,9,79
2020-04-29,1,4,NA,1,1,NA,3,4,2,1,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,Male,mid,moderate,Moderate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,2,2,2,1,1,6,195
2020-04-29,NA,NA,1,2,1,NA,NA,NA,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,Male,high,liberal,Liberal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,NA,NA,NA,NA,NA,3,234
2020-04-29,3,4,1,2,4,NA,4,3,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,Female,high,liberal,Slightly liberal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,NA,NA,NA,NA,NA,2,44
2020-04-29,4,3,3,3,4,NA,4,4,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,Male,mid,liberal,Liberal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,3,3,4,1,1,2,77
2020-04-29,NA,NA,1,1,4,NA,NA,NA,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,Male,high,moderate,Moderate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,1,5,1,1,1,3,150
2020-04-29,3,3,NA,1,1,NA,1,3,3,1,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,Male,mid,liberal,Liberal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,NA,NA,NA,NA,NA,6,157
2020-04-29,NA,NA,0,0,1,NA,NA,NA,4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,Male,mid,liberal,Liberal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,2,2,3,1,1,3,181
2020-04-29,4,3,1,3,3,NA,4,4,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,Male,high,liberal,Liberal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,3,3,3,1,1,2,226
2020-04-29,NA,NA,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,Female,high,conservative,Conservative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,5,1,5,3,1,9,113
2020-04-29,NA,NA,NA,4,2,NA,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,Female,high,moderate,Moderate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,5,1,5,1,1,4,320
2020-04-29,NA,NA,0,0,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,Male,high,liberal,Liberal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,2,3,2,1,1,3,96
2020-04-29,2,5,NA,1,3,NA,5,5,2,2,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,Male,high,liberal,Liberal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,NA,NA,NA,NA,NA,6,22
2020-04-29,NA,NA,NA,3,1,NA,NA,NA,NA,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,Male,high,conservative,Slightly conservative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,NA,NA,NA,NA,NA,5,252
2020-04-29,NA,3,NA,NA,NA,NA,3,NA,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,Female,high,moderate,Moderate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,4,2,4,1,1,4,91
2020-04-29,5,5,4,4,5,NA,5,5,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,Female,high,conservative,Extremely conservative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,NA,NA,NA,NA,NA,2,209
2020-04-29,4,4,NA,3,4,NA,3,4,2,4,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,Female,high,conservative,Slightly conservative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,2,2,3,1,1,6,294
2020-04-29,4,5,1,1,2,NA,4,4,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,Male,mid,liberal,Extremely liberal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,2,3,3,2,2,2,19
2020-04-29,NA,NA,NA,0,0,NA,NA,NA,1,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,Male,high,moderate,Moderate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,2,4,2,2,2,7,59
2020-04-29,NA,NA,NA,2,1,NA,NA,NA,4,1,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,Female,mid,liberal,Extremely liberal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,2,3,2,1,1,7,162
2020-04-29,NA,NA,NA,3,3,NA,NA,NA,1,2,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,Female,mid,liberal,Slightly liberal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,3,1,4,2,2,7,32
2020-04-29,NA,NA,NA,1,1,NA,NA,NA,2,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,Male,high,liberal,Slightly liberal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,NA,NA,NA,NA,NA,7,236
2020-04-29,4,4,1,3,0,NA,4,5,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,Male,mid,liberal,Liberal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,NA,NA,NA,NA,NA,2,5
2020-04-29,NA,NA,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,Male,high,conservative,Slightly conservative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,NA,NA,NA,NA,NA,9,298
2020-04-29,4,5,1,1,1,NA,4,5,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,Female,high,liberal,Extremely liberal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,3,2,4,3,1,2,308
2020-04-29,NA,4,NA,1,NA,NA,2,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,Female,high,liberal,Extremely liberal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,4,1,5,2,2,4,329
2020-04-29,1,4,NA,0,0,NA,5,5,0,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,Male,high,liberal,Liberal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,2,3,2,1,1,6,313
2020-04-29,NA,NA,NA,2,5,NA,NA,NA,3,2,4,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,Male,mid,conservative,Conservative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,3,1,4,3,1,7,188
2020-04-29,4,5,NA,3,5,NA,5,4,4,3,5,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,Female,mid,moderate,Moderate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,2,4,2,1,1,6,305
2020-04-29,5,5,2,3,1,NA,5,5,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,Male,high,liberal,Extremely liberal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,4,3,3,1,2,2,165
2020-04-29,NA,NA,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,Female,high,liberal,Liberal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,4,3,4,1,1,9,36
2020-04-29,NA,NA,2,4,5,NA,NA,NA,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,Female,mid,conservative,Conservative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,1,3,1,3,1,3,285
2020-04-29,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,Female,mid,liberal,Slightly liberal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,4,4,5,2,1,9,270
2020-04-29,NA,4,NA,2,0,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,Male,high,conservative,Slightly conservative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,3,4,2,1,2,4,316
2020-04-29,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,Female,mid,liberal,Extremely liberal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,2,3,3,1,1,9,82
2020-04-29,3,3,3,NA,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,Female,high,liberal,Liberal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,4,2,4,1,1,4,124
2020-04-29,NA,NA,NA,2,2,NA,NA,NA,2,2,4,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,Male,high,moderate,Moderate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,2,4,2,2,2,7,107
2020-04-29,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,Female,high,conservative,Slightly conservative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,4,2,4,3,2,9,170
2020-04-29,4,4,1,2,1,NA,4,5,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,Female,mid,liberal,Liberal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,2,2,3,3,1,2,30
2020-04-29,4,2,2,1,5,NA,4,3,2,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,Male,mid,conservative,Conservative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,NA,NA,NA,NA,NA,2,275
2020-04-29,4,3,3,5,5,NA,4,4,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,Female,high,liberal,Slightly liberal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,5,3,5,2,2,2,171
2020-04-29,NA,NA,2,5,5,NA,NA,NA,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,Female,high,conservative,Conservative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,3,2,4,3,3,3,74
2020-04-29,NA,NA,NA,1,0,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,Female,high,liberal,Slightly liberal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,2,4,2,1,1,5,232
2020-04-29,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,Male,high,liberal,Liberal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,NA,NA,NA,NA,NA,5,255
2020-04-29,5,5,NA,3,4,NA,5,4,1,1,4,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,Female,mid,liberal,Liberal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,5,2,4,3,3,6,259
2020-04-29,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,Male,high,liberal,Slightly liberal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,3,3,3,1,1,9,38
2020-04-29,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,Female,high,liberal,Extremely liberal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,4,2,5,1,1,7,119
2020-04-29,NA,NA,NA,3,3,NA,NA,NA,3,2,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,Female,mid,conservative,Conservative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,NA,NA,NA,NA,NA,7,216
2020-04-29,5,5,0,0,5,NA,5,5,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,Female,high,liberal,Slightly liberal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,3,3,3,1,3,2,297
2020-04-29,4,5,1,0,0,NA,5,5,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,Male,high,liberal,Slightly liberal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,2,3,3,1,1,2,324
2020-04-29,4,5,1,0,0,NA,5,4,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,Female,high,liberal,Extremely liberal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,3,3,3,2,2,2,20
2020-04-29,NA,NA,2,2,3,NA,NA,NA,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,Male,high,liberal,Liberal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,2,3,2,1,1,3,290
2020-04-29,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,Male,high,liberal,Extremely liberal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,4,1,4,1,1,9,253
2020-04-29,3,4,NA,1,1,NA,5,5,2,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,Male,high,liberal,Slightly liberal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,2,3,2,1,1,6,8
2020-04-29,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,Male,mid,liberal,Slightly liberal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,5,3,3,1,1,9,327
2020-04-29,2,4,2,2,1,NA,5,5,4,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,Male,mid,liberal,Liberal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,2,3,3,1,2,2,239
2020-04-29,NA,NA,NA,1,1,NA,NA,NA,NA,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,Male,mid,liberal,Liberal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,2,3,3,2,1,5,108
2020-04-29,NA,NA,NA,3,3,NA,NA,NA,NA,4,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,Female,mid,conservative,Extremely conservative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,NA,NA,NA,NA,NA,5,115
2020-04-29,NA,NA,NA,2,3,NA,NA,NA,2,2,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,Male,mid,liberal,Liberal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,NA,NA,NA,NA,NA,7,222
2020-04-29,NA,NA,NA,3,3,NA,NA,NA,NA,3,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,Male,high,moderate,Moderate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,NA,NA,NA,NA,NA,5,89
2020-04-29,NA,NA,1,2,2,NA,NA,NA,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,Male,high,liberal,Liberal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,2,3,2,1,1,3,67
2020-04-29,5,5,1,3,2,NA,5,5,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,Female,mid,liberal,Liberal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,NA,NA,NA,NA,NA,2,174
2020-04-29,NA,NA,NA,3,4,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,Female,high,moderate,Moderate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,3,4,2,1,1,5,85
2020-04-29,NA,NA,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,Female,mid,liberal,Liberal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,5,1,5,1,1,9,221
2020-04-29,NA,NA,2,2,3,NA,NA,NA,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,Female,high,liberal,Slightly liberal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,2,2,2,3,1,3,144
2020-04-29,NA,NA,3,4,2,NA,NA,NA,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,Male,mid,conservative,Slightly conservative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,NA,NA,NA,NA,NA,3,278
2020-04-29,NA,NA,NA,2,4,NA,NA,NA,5,0,0,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,Male,mid,moderate,Moderate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,1,5,1,1,1,7,307
2020-04-29,3,5,NA,3,2,NA,4,5,3,2,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,Female,mid,moderate,Moderate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,2,2,3,3,1,6,10
2020-04-29,NA,NA,NA,1,0,NA,NA,NA,1,0,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,Male,high,liberal,Liberal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t2,NA,NA,NA,NA,NA,7,268
